Filename,Result,Runtime (s),Memory Usage (KB)
uf50-0156.cnf,1,0.13294053077697754,0.0
uf50-0157.cnf,1,0.003195047378540039,0.0
uf50-0158.cnf,1,0.03317093849182129,0.0
uf50-0159.cnf,1,0.020311355590820312,0.0
uf50-016.cnf,1,0.017439603805541992,0.0
uf50-0160.cnf,1,0.023061513900756836,0.0
uf50-0161.cnf,1,0.23830914497375488,0.0
uf50-0162.cnf,1,0.02834939956665039,0.0
uf50-0163.cnf,1,0.007142066955566406,0.0
uf50-0164.cnf,1,0.11485791206359863,0.0
uf50-0165.cnf,1,0.06423044204711914,0.0
uf50-0166.cnf,1,0.038114070892333984,0.0
uf50-0167.cnf,1,0.022174358367919922,0.0
uf50-0168.cnf,1,0.09305024147033691,0.0
uf50-0169.cnf,1,0.006432056427001953,0.0
uf50-017.cnf,1,0.024036645889282227,0.0
uf50-0170.cnf,1,0.015153884887695312,0.0
uf50-0171.cnf,1,0.08337688446044922,0.0
uf50-0172.cnf,1,0.06954431533813477,0.0
uf50-0173.cnf,1,0.048125267028808594,0.0
uf50-0174.cnf,1,0.021150827407836914,0.0
uf50-0175.cnf,1,0.13861680030822754,0.0
uf50-0176.cnf,1,0.07179141044616699,0.0
uf50-0177.cnf,1,0.11668634414672852,0.0
uf50-0178.cnf,1,0.002950429916381836,0.0
uf50-0179.cnf,1,0.10344362258911133,0.0
uf50-018.cnf,1,0.04194760322570801,0.0
uf50-0180.cnf,1,0.02412581443786621,0.0
uf50-0181.cnf,1,0.07700061798095703,0.0
uf50-0182.cnf,1,0.05216407775878906,0.0
uf50-0183.cnf,1,0.009947538375854492,0.0
uf50-0184.cnf,1,0.02225661277770996,0.0
uf50-0185.cnf,1,0.005792379379272461,0.0
uf50-0186.cnf,1,0.027330636978149414,0.0
uf50-0187.cnf,1,0.04747414588928223,0.0
uf50-0188.cnf,1,0.010027885437011719,0.0
uf50-0189.cnf,1,0.026330947875976562,0.0
uf50-019.cnf,1,0.01319742202758789,0.0
uf50-0190.cnf,1,0.0028839111328125,0.0
uf50-0191.cnf,1,0.052427053451538086,0.0
uf50-0192.cnf,1,0.04059243202209473,0.0
uf50-0193.cnf,1,0.037482500076293945,0.0
uf50-0194.cnf,1,0.03333854675292969,228.0
uf50-0195.cnf,1,0.009843826293945312,0.0
uf50-0196.cnf,1,0.004107952117919922,0.0
uf50-0197.cnf,1,0.050017595291137695,0.0
uf50-0198.cnf,1,0.0036537647247314453,0.0
uf50-0199.cnf,1,0.015288591384887695,0.0
uf50-02.cnf,1,0.08432269096374512,0.0
uf50-020.cnf,1,0.061528682708740234,0.0
uf50-0200.cnf,1,0.005318164825439453,0.0
uf50-0201.cnf,1,0.15639042854309082,0.0
uf50-0202.cnf,1,0.0423130989074707,0.0
uf50-0203.cnf,1,0.044788360595703125,0.0
uf50-0204.cnf,1,0.15749597549438477,0.0
uf50-0205.cnf,1,0.0039539337158203125,0.0
uf50-0206.cnf,1,0.008971691131591797,0.0
uf50-0207.cnf,1,0.007373809814453125,0.0
uf50-0208.cnf,1,0.15754365921020508,0.0
uf50-0209.cnf,1,0.09791827201843262,0.0
uf50-021.cnf,1,0.003524303436279297,0.0
uf50-0210.cnf,1,0.02512216567993164,0.0
uf50-0211.cnf,1,0.12394595146179199,0.0
uf50-0212.cnf,1,0.05183911323547363,0.0
uf50-0213.cnf,1,0.041933536529541016,0.0
uf50-0214.cnf,1,0.003951549530029297,0.0
uf50-0215.cnf,1,0.13910436630249023,0.0
uf50-0216.cnf,1,0.030045509338378906,0.0
uf50-0217.cnf,1,0.01747274398803711,0.0
uf50-0218.cnf,1,0.013694524765014648,0.0
uf50-0219.cnf,1,0.008677959442138672,0.0
uf50-022.cnf,1,0.07018136978149414,0.0
uf50-0220.cnf,1,0.07529950141906738,0.0
uf50-0221.cnf,1,0.07282090187072754,0.0
uf50-0222.cnf,1,0.005098819732666016,0.0
uf50-0223.cnf,1,0.018699169158935547,0.0
uf50-0224.cnf,1,0.0133819580078125,0.0
uf50-0225.cnf,1,0.047707557678222656,0.0
uf50-0226.cnf,1,0.11454200744628906,0.0
uf50-0227.cnf,1,0.053648948669433594,0.0
uf50-0228.cnf,1,0.06559896469116211,0.0
uf50-0229.cnf,1,0.06189322471618652,0.0
uf50-023.cnf,1,0.009464263916015625,0.0
uf50-0230.cnf,1,0.06054973602294922,0.0
uf50-0231.cnf,1,0.02036881446838379,0.0
uf50-0232.cnf,1,0.1540067195892334,0.0
uf50-0233.cnf,1,0.006083250045776367,0.0
uf50-0234.cnf,1,0.007867097854614258,0.0
uf50-0235.cnf,1,0.015736103057861328,0.0
uf50-0236.cnf,1,0.003932952880859375,0.0
uf50-0237.cnf,1,0.00987553596496582,0.0
uf50-0238.cnf,1,0.004513978958129883,0.0
uf50-0239.cnf,1,0.004807949066162109,0.0
uf50-024.cnf,1,0.02341437339782715,0.0
uf50-0241.cnf,1,0.15644454956054688,0.0
uf50-0240.cnf,1,0.09260129928588867,0.0
uf50-0243.cnf,1,0.06405162811279297,0.0
uf50-0242.cnf,1,0.0032389163970947266,0.0
uf50-0244.cnf,1,0.0026390552520751953,0.0
uf50-0245.cnf,1,0.022098779678344727,0.0
uf50-0246.cnf,1,0.008149385452270508,0.0
uf50-0247.cnf,1,0.012631893157958984,0.0
uf50-0248.cnf,1,0.06885981559753418,0.0
uf50-025.cnf,1,0.14406466484069824,0.0
uf50-0249.cnf,1,0.17572331428527832,0.0
uf50-0250.cnf,1,0.003644227981567383,0.0
uf50-0251.cnf,1,0.003268718719482422,0.0
uf50-0252.cnf,1,0.08710622787475586,0.0
uf50-0253.cnf,1,0.014058351516723633,0.0
uf50-0254.cnf,1,0.04700922966003418,0.0
uf50-0255.cnf,1,0.047527313232421875,0.0
uf50-0256.cnf,1,0.01382756233215332,0.0
uf50-0257.cnf,1,0.0033714771270751953,0.0
uf50-0258.cnf,1,0.027700185775756836,0.0
uf50-0259.cnf,1,0.058641910552978516,0.0
uf50-026.cnf,1,0.1160573959350586,0.0
uf50-0260.cnf,1,0.07392287254333496,0.0
uf50-0261.cnf,1,0.016363143920898438,0.0
uf50-0262.cnf,1,0.14556217193603516,0.0
uf50-0263.cnf,1,0.13168120384216309,0.0
uf50-0264.cnf,1,0.003905773162841797,0.0
uf50-0265.cnf,1,0.00759434700012207,0.0
uf50-0266.cnf,1,0.05483698844909668,0.0
uf50-0267.cnf,1,0.05965304374694824,0.0
uf50-0268.cnf,1,0.00938558578491211,0.0
