Filename,Result,Runtime (s),Memory Usage (KB)
uuf50-0369.cnf,0,0.004830598831176758,0.0
uuf50-037.cnf,0,0.00520777702331543,0.0
uuf50-0370.cnf,0,0.004887104034423828,0.0
uuf50-0371.cnf,0,0.0033075809478759766,0.0
uuf50-0372.cnf,0,0.0029616355895996094,0.0
uuf50-0373.cnf,0,0.0026998519897460938,0.0
uuf50-0374.cnf,0,0.002742767333984375,0.0
uuf50-0375.cnf,0,0.004231929779052734,0.0
uuf50-0376.cnf,0,0.003381967544555664,0.0
uuf50-0377.cnf,0,0.006629228591918945,0.0
uuf50-0378.cnf,0,0.0035178661346435547,0.0
uuf50-0379.cnf,0,0.0035533905029296875,0.0
uuf50-038.cnf,0,0.0020308494567871094,0.0
uuf50-0380.cnf,0,0.004293203353881836,0.0
uuf50-0381.cnf,0,0.0038127899169921875,0.0
uuf50-0382.cnf,0,0.0035622119903564453,0.0
uuf50-0383.cnf,0,0.0032129287719726562,0.0
uuf50-0384.cnf,0,0.003443479537963867,0.0
uuf50-0385.cnf,0,0.0028374195098876953,0.0
uuf50-0386.cnf,0,0.0064716339111328125,0.0
uuf50-0387.cnf,0,0.003081083297729492,0.0
uuf50-0388.cnf,0,0.0024008750915527344,0.0
uuf50-0389.cnf,0,0.0033228397369384766,0.0
uuf50-0390.cnf,0,0.002154827117919922,0.0
uuf50-0391.cnf,0,0.0048983097076416016,0.0
uuf50-039.cnf,0,0.0029573440551757812,0.0
uuf50-0393.cnf,0,0.004630327224731445,0.0
uuf50-0392.cnf,0,0.003021717071533203,0.0
uuf50-0394.cnf,0,0.0016858577728271484,0.0
uuf50-0396.cnf,0,0.004659175872802734,0.0
uuf50-0395.cnf,0,0.003541231155395508,0.0
uuf50-0397.cnf,0,0.0023310184478759766,0.0
uuf50-0398.cnf,0,0.004911184310913086,0.0
uuf50-0399.cnf,0,0.0037996768951416016,0.0
uuf50-04.cnf,0,0.004551887512207031,0.0
uuf50-040.cnf,0,0.0035893917083740234,0.0
uuf50-0400.cnf,0,0.003406047821044922,0.0
uuf50-0401.cnf,0,0.006199359893798828,0.0
uuf50-0402.cnf,0,0.0034279823303222656,0.0
uuf50-0403.cnf,0,0.005715608596801758,0.0
uuf50-0404.cnf,0,0.003393888473510742,0.0
uuf50-0405.cnf,0,0.00513768196105957,0.0
uuf50-0406.cnf,0,0.005078554153442383,0.0
uuf50-0407.cnf,0,0.0040285587310791016,0.0
uuf50-0408.cnf,0,0.0029783248901367188,0.0
uuf50-041.cnf,0,0.005891323089599609,0.0
uuf50-0409.cnf,0,0.004034757614135742,0.0
uuf50-0410.cnf,0,0.006212472915649414,0.0
uuf50-0411.cnf,0,0.0036897659301757812,0.0
uuf50-0414.cnf,0,0.004686832427978516,0.0
uuf50-0412.cnf,0,0.003325939178466797,0.0
uuf50-0413.cnf,0,0.003439188003540039,0.0
uuf50-0415.cnf,0,0.0020782947540283203,0.0
uuf50-0418.cnf,0,0.00420689582824707,0.0
uuf50-0417.cnf,0,0.004570722579956055,0.0
uuf50-0416.cnf,0,0.003914356231689453,0.0
uuf50-0419.cnf,0,0.0032303333282470703,0.0
uuf50-0420.cnf,0,0.0032994747161865234,0.0
uuf50-0421.cnf,0,0.004686594009399414,0.0
uuf50-042.cnf,0,0.0049016475677490234,0.0
uuf50-0422.cnf,0,0.006453037261962891,0.0
uuf50-0423.cnf,0,0.003277301788330078,0.0
uuf50-0424.cnf,0,0.0034308433532714844,0.0
uuf50-0425.cnf,0,0.003713369369506836,0.0
uuf50-0426.cnf,0,0.0033180713653564453,0.0
uuf50-0428.cnf,0,0.004139423370361328,0.0
uuf50-0427.cnf,0,0.0036263465881347656,0.0
uuf50-0429.cnf,0,0.004046440124511719,0.0
uuf50-043.cnf,0,0.0034646987915039062,0.0
uuf50-0430.cnf,0,0.003304004669189453,0.0
uuf50-0431.cnf,0,0.00545191764831543,0.0
uuf50-0432.cnf,0,0.0038957595825195312,0.0
uuf50-0433.cnf,0,0.003507852554321289,0.0
uuf50-0434.cnf,0,0.003680706024169922,0.0
uuf50-0435.cnf,0,0.0036270618438720703,0.0
uuf50-0436.cnf,0,0.003450155258178711,0.0
uuf50-0437.cnf,0,0.004603385925292969,0.0
uuf50-0438.cnf,0,0.0033636093139648438,0.0
uuf50-0439.cnf,0,0.0033621788024902344,0.0
uuf50-0440.cnf,0,0.004408121109008789,0.0
uuf50-0441.cnf,0,0.007039546966552734,0.0
uuf50-0442.cnf,0,0.003562450408935547,0.0
uuf50-0443.cnf,0,0.003933429718017578,0.0
uuf50-044.cnf,0,0.004914522171020508,0.0
uuf50-0444.cnf,0,0.0030829906463623047,0.0
uuf50-0445.cnf,0,0.004580974578857422,0.0
uuf50-0446.cnf,0,0.0034160614013671875,0.0
uuf50-0447.cnf,0,0.0036957263946533203,0.0
uuf50-0448.cnf,0,0.004861116409301758,0.0
uuf50-0449.cnf,0,0.003771066665649414,0.0
uuf50-045.cnf,0,0.004289388656616211,0.0
uuf50-0450.cnf,0,0.0028176307678222656,0.0
uuf50-0451.cnf,0,0.004745960235595703,0.0
uuf50-0452.cnf,0,0.00393366813659668,0.0
uuf50-0453.cnf,0,0.005156993865966797,0.0
uuf50-0454.cnf,0,0.00318145751953125,0.0
uuf50-0457.cnf,0,0.003907442092895508,0.0
uuf50-0455.cnf,0,0.005721330642700195,0.0
uuf50-0456.cnf,0,0.004655122756958008,0.0
uuf50-0458.cnf,0,0.002819538116455078,0.0
uuf50-0459.cnf,0,0.004970073699951172,0.0
uuf50-0460.cnf,0,0.004729270935058594,0.0
uuf50-046.cnf,0,0.0032601356506347656,0.0
uuf50-0461.cnf,0,0.00480198860168457,0.0
uuf50-0463.cnf,0,0.0036826133728027344,0.0
uuf50-0462.cnf,0,0.005614280700683594,0.0
uuf50-0464.cnf,0,0.002895355224609375,0.0
uuf50-0465.cnf,0,0.003183603286743164,0.0
uuf50-0466.cnf,0,0.004300117492675781,0.0
uuf50-0467.cnf,0,0.0034646987915039062,0.0
uuf50-0469.cnf,0,0.004915714263916016,0.0
uuf50-047.cnf,0,0.004914760589599609,0.0
uuf50-0468.cnf,0,0.005877256393432617,0.0
uuf50-0470.cnf,0,0.0038797855377197266,0.0
uuf50-0472.cnf,0,0.0028645992279052734,0.0
uuf50-0471.cnf,0,0.0042095184326171875,0.0
uuf50-0473.cnf,0,0.004385709762573242,0.0
uuf50-0474.cnf,0,0.006531715393066406,0.0
uuf50-0475.cnf,0,0.003381490707397461,0.0
uuf50-0476.cnf,0,0.006907463073730469,0.0
uuf50-0477.cnf,0,0.0038917064666748047,0.0
uuf50-0478.cnf,0,0.00400996208190918,0.0
uuf50-0479.cnf,0,0.005234479904174805,0.0
uuf50-048.cnf,0,0.003786802291870117,0.0
uuf50-0480.cnf,0,0.004091739654541016,0.0
uuf50-0481.cnf,0,0.0034627914428710938,0.0
uuf50-0482.cnf,0,0.0059108734130859375,0.0
uuf50-0484.cnf,0,0.004285097122192383,0.0
uuf50-0483.cnf,0,0.003336668014526367,0.0
uuf50-0485.cnf,0,0.0027551651000976562,0.0
uuf50-0486.cnf,0,0.0035712718963623047,0.0
uuf50-0487.cnf,0,0.002870798110961914,0.0
uuf50-0488.cnf,0,0.004304170608520508,0.0
uuf50-0489.cnf,0,0.007276058197021484,0.0
uuf50-049.cnf,0,0.004229307174682617,0.0
uuf50-0490.cnf,0,0.0034792423248291016,0.0
uuf50-0491.cnf,0,0.006463289260864258,0.0
uuf50-0492.cnf,0,0.0042760372161865234,0.0
uuf50-0493.cnf,0,0.0050923824310302734,0.0
uuf50-0494.cnf,0,0.0031986236572265625,0.0
uuf50-0495.cnf,0,0.0045261383056640625,0.0
uuf50-0497.cnf,0,0.003996849060058594,0.0
uuf50-0496.cnf,0,0.003759145736694336,0.0
uuf50-0498.cnf,0,0.0024313926696777344,0.0
uuf50-0499.cnf,0,0.0026688575744628906,0.0
uuf50-05.cnf,0,0.0038492679595947266,0.0
uuf50-0500.cnf,0,0.005078792572021484,0.0
uuf50-0501.cnf,0,0.0034232139587402344,0.0
uuf50-050.cnf,0,0.005616903305053711,0.0
uuf50-0502.cnf,0,0.0041234493255615234,0.0
uuf50-0504.cnf,0,0.003220081329345703,0.0
uuf50-0503.cnf,0,0.004824161529541016,0.0
uuf50-0505.cnf,0,0.003694772720336914,0.0
uuf50-0506.cnf,0,0.004009246826171875,0.0
uuf50-0507.cnf,0,0.002287149429321289,0.0
uuf50-0509.cnf,0,0.0035965442657470703,0.0
uuf50-0508.cnf,0,0.005089282989501953,0.0
uuf50-051.cnf,0,0.0035414695739746094,0.0
uuf50-0510.cnf,0,0.0023145675659179688,0.0
uuf50-0511.cnf,0,0.0033349990844726562,0.0
uuf50-0512.cnf,0,0.0049114227294921875,0.0
uuf50-0513.cnf,0,0.0041522979736328125,0.0
uuf50-0514.cnf,0,0.006319284439086914,0.0
uuf50-0515.cnf,0,0.002535581588745117,0.0
uuf50-0516.cnf,0,0.006043672561645508,0.0
uuf50-0517.cnf,0,0.00341033935546875,0.0
uuf50-0518.cnf,0,0.004018545150756836,0.0
uuf50-0519.cnf,0,0.003725290298461914,0.0
uuf50-052.cnf,0,0.0030128955841064453,0.0
uuf50-0520.cnf,0,0.004817485809326172,0.0
uuf50-0521.cnf,0,0.0037474632263183594,0.0
uuf50-0522.cnf,0,0.004801034927368164,0.0
uuf50-0523.cnf,0,0.002493143081665039,0.0
uuf50-0525.cnf,0,0.0038139820098876953,0.0
uuf50-0524.cnf,0,0.06896376609802246,0.0
uuf50-0529.cnf,0,0.004563331604003906,0.0
uuf50-0528.cnf,0,0.0054242610931396484,0.0
uuf50-0526.cnf,0,0.004419565200805664,0.0
uuf50-0527.cnf,0,0.007054328918457031,0.0
uuf50-053.cnf,0,0.003626108169555664,0.0
uuf50-0531.cnf,0,0.003211498260498047,0.0
uuf50-0532.cnf,0,0.0047914981842041016,0.0
uuf50-0530.cnf,0,0.003198385238647461,0.0
uuf50-0534.cnf,0,0.004803657531738281,0.0
uuf50-0533.cnf,0,0.0029397010803222656,0.0
uuf50-0537.cnf,0,0.004099607467651367,0.0
uuf50-0536.cnf,0,0.0034418106079101562,0.0
uuf50-0535.cnf,0,0.005647182464599609,0.0
uuf50-0538.cnf,0,0.004300355911254883,0.0
uuf50-0539.cnf,0,0.009412288665771484,0.0
uuf50-054.cnf,0,0.008507966995239258,0.0
uuf50-0540.cnf,0,0.005918025970458984,0.0
uuf50-0541.cnf,0,0.005122661590576172,0.0
uuf50-0543.cnf,0,0.005185365676879883,0.0
uuf50-0542.cnf,0,0.003426074981689453,0.0
uuf50-0544.cnf,0,0.003432035446166992,0.0
uuf50-0545.cnf,0,0.005563497543334961,0.0
uuf50-0546.cnf,0,0.005319356918334961,0.0
uuf50-0547.cnf,0,0.005762577056884766,0.0
uuf50-0548.cnf,0,0.005133390426635742,0.0
uuf50-0549.cnf,0,0.004286289215087891,0.0
uuf50-055.cnf,0,0.0036737918853759766,0.0
uuf50-0550.cnf,0,0.003566265106201172,0.0
uuf50-0552.cnf,0,0.00501561164855957,0.0
uuf50-0551.cnf,0,0.005557060241699219,0.0
uuf50-0553.cnf,0,0.0060536861419677734,0.0
uuf50-0554.cnf,0,0.0031211376190185547,0.0
uuf50-0555.cnf,0,0.003364086151123047,0.0
uuf50-0556.cnf,0,0.004431962966918945,0.0
uuf50-0557.cnf,0,0.0045168399810791016,0.0
uuf50-0558.cnf,0,0.002727031707763672,0.0
